,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
14883,,70,184.0,93.0,7.0,86.0,39.2
957,,25,184.0,82.0,10.0,88.0,39.9
2110,,20,157.0,49.0,24.0,111.0,40.1
5399,,28,152.0,54.0,8.0,84.0,39.7
4691,,44,175.0,73.0,14.0,95.0,40.4
1660,,61,163.0,65.0,19.0,92.0,40.6
13802,,58,163.0,61.0,4.0,80.0,38.8
5106,,25,187.0,86.0,28.0,106.0,40.8
13353,,41,196.0,94.0,15.0,93.0,40.3
655,,41,186.0,87.0,14.0,100.0,40.3
12044,,20,162.0,59.0,18.0,95.0,40.6
14844,,52,159.0,62.0,23.0,99.0,40.4
13985,,31,171.0,70.0,5.0,83.0,39.0
7974,,52,182.0,86.0,28.0,104.0,40.3
8612,,47,171.0,67.0,10.0,96.0,40.1
6883,,62,185.0,84.0,12.0,93.0,39.9
2199,,31,176.0,68.0,15.0,96.0,40.3
2960,,20,168.0,64.0,12.0,96.0,39.8
4640,,24,164.0,63.0,16.0,94.0,40.2
9164,,32,163.0,62.0,2.0,91.0,38.4
13040,,67,184.0,88.0,29.0,111.0,40.8
11423,,54,163.0,60.0,10.0,94.0,39.8
5868,,40,135.0,42.0,14.0,94.0,40.2
11549,,68,185.0,87.0,10.0,101.0,39.9
1405,,21,193.0,92.0,20.0,108.0,40.5
10703,,41,181.0,82.0,26.0,106.0,40.8
2625,,32,164.0,62.0,25.0,100.0,40.3
9132,,40,183.0,84.0,18.0,101.0,40.3
5206,,21,175.0,78.0,2.0,81.0,38.3
6084,,59,149.0,54.0,26.0,104.0,40.8
4972,,59,157.0,58.0,18.0,96.0,40.2
3148,,61,170.0,68.0,3.0,82.0,38.8
8944,,24,180.0,84.0,21.0,98.0,40.6
2873,,41,175.0,82.0,4.0,80.0,38.9
3916,,29,165.0,62.0,13.0,87.0,40.2
5267,,28,185.0,80.0,12.0,91.0,40.2
6400,,56,152.0,54.0,14.0,94.0,39.9
6561,,30,194.0,88.0,4.0,80.0,38.7
8021,,21,181.0,76.0,17.0,100.0,39.9
76,,57,178.0,83.0,2.0,79.0,38.1
11368,,24,167.0,63.0,26.0,107.0,40.8
9015,,47,169.0,59.0,29.0,102.0,41.1
13933,,34,179.0,68.0,19.0,102.0,40.6
4947,,28,183.0,88.0,4.0,86.0,39.3
7822,,61,194.0,99.0,14.0,90.0,40.2
2260,,59,172.0,70.0,2.0,96.0,38.6
1775,,57,197.0,93.0,2.0,82.0,38.4
5117,,27,149.0,50.0,19.0,98.0,40.4
7248,,73,146.0,53.0,18.0,105.0,40.4
93,,57,184.0,91.0,7.0,95.0,39.2
13275,,33,175.0,70.0,9.0,88.0,39.4
4007,,53,182.0,78.0,12.0,91.0,40.0
7407,,49,165.0,65.0,27.0,106.0,40.6
10904,,38,188.0,88.0,5.0,83.0,39.0
6529,,25,195.0,91.0,16.0,96.0,39.7
4810,,24,177.0,76.0,19.0,96.0,40.5
3181,,79,156.0,54.0,13.0,91.0,40.3
14390,,65,176.0,83.0,26.0,109.0,41.0
1076,,44,169.0,77.0,16.0,91.0,40.2
2338,,24,188.0,93.0,10.0,94.0,39.6
5799,,23,181.0,74.0,12.0,86.0,40.2
1885,,63,155.0,58.0,14.0,88.0,40.2
5912,,62,164.0,64.0,10.0,86.0,40.1
9875,,73,162.0,63.0,28.0,107.0,40.7
4323,,41,160.0,62.0,4.0,83.0,39.0
4949,,53,197.0,98.0,2.0,81.0,38.2
5859,,23,173.0,77.0,16.0,102.0,40.1
10000,,36,165.0,58.0,12.0,97.0,40.0
6903,,66,183.0,90.0,17.0,102.0,40.2
2759,,42,150.0,52.0,25.0,98.0,40.7
14934,,32,162.0,58.0,19.0,108.0,40.6
7885,,30,146.0,52.0,13.0,95.0,39.9
4030,,36,144.0,49.0,11.0,91.0,40.2
3352,,34,180.0,73.0,26.0,89.0,40.5
1437,,69,161.0,60.0,12.0,95.0,40.2
1233,,54,152.0,53.0,19.0,101.0,40.2
8351,,71,149.0,49.0,9.0,90.0,39.7
4281,,49,183.0,92.0,16.0,103.0,40.3
5066,,31,165.0,65.0,22.0,90.0,40.6
6728,,25,170.0,70.0,2.0,84.0,38.5
3102,,31,192.0,92.0,4.0,93.0,39.1
2465,,54,168.0,72.0,27.0,113.0,41.3
7768,,38,165.0,68.0,20.0,98.0,40.2
6929,,67,170.0,75.0,23.0,107.0,40.7
449,,54,168.0,63.0,17.0,92.0,40.3
5239,,20,178.0,79.0,10.0,92.0,39.5
12938,,20,186.0,86.0,26.0,99.0,40.1
3621,,21,156.0,56.0,1.0,86.0,37.4
2317,,59,191.0,89.0,21.0,93.0,40.7
6071,,74,171.0,68.0,14.0,95.0,40.3
2185,,33,187.0,87.0,26.0,106.0,40.7
4477,,22,161.0,63.0,1.0,73.0,37.5
1890,,68,162.0,59.0,13.0,93.0,40.0
1155,,42,184.0,86.0,14.0,92.0,39.9
6061,,73,190.0,98.0,12.0,91.0,39.8
7953,,26,197.0,101.0,7.0,87.0,39.3
13529,,51,169.0,78.0,23.0,102.0,40.5
1728,,25,168.0,66.0,9.0,91.0,39.7
5151,,31,170.0,66.0,24.0,101.0,40.6
13242,,77,177.0,75.0,22.0,96.0,40.5
7685,,70,177.0,77.0,29.0,100.0,40.7
10857,,29,179.0,80.0,28.0,108.0,41.0
11239,,21,175.0,69.0,10.0,98.0,39.7
10481,,55,166.0,66.0,10.0,94.0,39.6
4392,,43,184.0,87.0,23.0,106.0,40.6
8495,,54,201.0,109.0,27.0,106.0,40.9
2503,,41,181.0,82.0,23.0,106.0,40.5
9498,,21,197.0,91.0,11.0,88.0,39.8
2463,,24,157.0,52.0,11.0,85.0,40.0
5715,,32,154.0,56.0,6.0,81.0,39.3
2846,,21,150.0,50.0,19.0,104.0,40.1
9535,,26,180.0,84.0,15.0,92.0,40.3
12470,,29,178.0,85.0,18.0,93.0,40.8
1612,,54,179.0,75.0,30.0,108.0,40.7
6234,,24,182.0,85.0,10.0,95.0,40.0
2191,,53,154.0,57.0,4.0,86.0,38.9
1729,,53,179.0,78.0,20.0,93.0,40.8
13840,,64,181.0,76.0,13.0,90.0,40.0
11552,,22,177.0,80.0,7.0,86.0,39.5
10427,,31,201.0,97.0,22.0,102.0,40.4
8176,,45,182.0,88.0,14.0,95.0,39.8
9623,,55,199.0,101.0,16.0,96.0,40.3
12603,,20,180.0,84.0,16.0,98.0,40.0
14678,,57,166.0,64.0,3.0,83.0,38.7
13273,,44,151.0,56.0,4.0,91.0,38.9
13926,,68,198.0,111.0,29.0,110.0,40.5
4047,,68,186.0,88.0,1.0,87.0,37.8
5687,,22,168.0,68.0,3.0,84.0,38.6
8296,,39,158.0,54.0,26.0,94.0,40.7
7676,,33,150.0,56.0,26.0,102.0,40.8
10959,,68,156.0,55.0,12.0,94.0,40.0
4240,,51,192.0,94.0,14.0,102.0,40.3
6670,,62,163.0,60.0,2.0,84.0,38.4
7306,,68,175.0,74.0,8.0,81.0,39.4
2755,,77,176.0,79.0,2.0,85.0,38.5
2492,,41,179.0,81.0,30.0,105.0,40.8
3139,,41,182.0,79.0,5.0,86.0,39.1
8544,,32,165.0,63.0,21.0,104.0,40.5
13233,,28,193.0,96.0,11.0,85.0,40.1
13194,,46,174.0,68.0,9.0,91.0,39.6
3272,,20,187.0,90.0,25.0,105.0,40.7
12769,,71,186.0,91.0,16.0,95.0,40.1
8408,,65,169.0,65.0,30.0,105.0,40.8
2889,,58,179.0,82.0,23.0,107.0,40.4
11170,,48,179.0,82.0,28.0,114.0,40.7
788,,20,175.0,78.0,24.0,107.0,40.5
12960,,43,195.0,95.0,26.0,106.0,40.7
9818,,53,186.0,91.0,11.0,82.0,40.1
7841,,35,164.0,61.0,16.0,90.0,40.1
7301,,71,187.0,97.0,13.0,90.0,40.3
7466,,34,171.0,69.0,26.0,96.0,40.8
5678,,45,172.0,69.0,29.0,101.0,40.7
9517,,78,190.0,100.0,2.0,91.0,38.6
3377,,24,152.0,52.0,10.0,83.0,40.1
4527,,26,169.0,70.0,19.0,99.0,40.6
13022,,40,166.0,63.0,10.0,86.0,39.7
1780,,49,187.0,86.0,11.0,90.0,39.8
6756,,38,158.0,61.0,27.0,112.0,40.7
2959,,36,178.0,77.0,29.0,105.0,41.2
14952,,48,159.0,61.0,18.0,102.0,40.4
10946,,26,171.0,62.0,17.0,90.0,40.1
349,,69,162.0,59.0,11.0,95.0,39.6
13859,,45,198.0,102.0,10.0,86.0,39.3
5843,,48,165.0,67.0,21.0,106.0,40.8
3349,,61,182.0,87.0,26.0,104.0,40.7
42,,63,179.0,80.0,25.0,108.0,40.8
801,,49,193.0,97.0,3.0,84.0,38.5
3529,,22,188.0,92.0,11.0,96.0,39.6
11731,,50,190.0,100.0,27.0,104.0,40.8
981,,64,209.0,112.0,18.0,100.0,40.4
3458,,22,154.0,61.0,13.0,93.0,39.9
6451,,26,185.0,87.0,12.0,90.0,40.0
14763,,39,140.0,48.0,19.0,92.0,40.6
7590,,21,156.0,60.0,17.0,91.0,40.2
8009,,25,180.0,78.0,25.0,109.0,40.5
6714,,66,180.0,76.0,26.0,114.0,40.7
8507,,23,171.0,67.0,25.0,112.0,40.5
10919,,37,181.0,88.0,22.0,97.0,40.8
8366,,36,177.0,80.0,8.0,95.0,39.7
11685,,45,200.0,97.0,24.0,106.0,40.7
2756,,24,188.0,93.0,18.0,99.0,40.3
7188,,24,145.0,49.0,12.0,88.0,40.2
916,,23,196.0,88.0,16.0,105.0,40.2
4617,,21,160.0,54.0,24.0,103.0,40.3
1616,,71,162.0,61.0,21.0,102.0,40.6
10602,,38,170.0,74.0,26.0,109.0,40.5
13329,,27,187.0,89.0,18.0,106.0,40.7
2146,,28,165.0,59.0,12.0,91.0,39.8
7191,,46,168.0,70.0,5.0,77.0,39.1
1833,,42,179.0,80.0,8.0,93.0,39.4
5964,,20,181.0,81.0,24.0,109.0,40.7
14384,,29,167.0,69.0,9.0,88.0,39.7
5508,,40,162.0,64.0,2.0,87.0,38.1
7405,,20,201.0,100.0,20.0,97.0,40.5
4714,,64,184.0,93.0,19.0,108.0,40.4
5714,,25,174.0,67.0,11.0,94.0,39.8
9699,,24,167.0,66.0,13.0,87.0,40.2
10774,,57,191.0,79.0,19.0,97.0,40.5
782,,33,159.0,53.0,17.0,94.0,40.0
6173,,30,152.0,57.0,23.0,104.0,40.7
7523,,24,180.0,78.0,22.0,101.0,40.5
5396,,50,196.0,97.0,20.0,92.0,40.4
14563,,53,195.0,96.0,28.0,106.0,40.7
12519,,52,181.0,76.0,18.0,96.0,40.3
9035,,41,198.0,101.0,3.0,75.0,38.7
4838,,24,169.0,73.0,3.0,75.0,38.6
2401,,28,149.0,53.0,28.0,109.0,41.0
7663,,44,159.0,64.0,12.0,97.0,39.8
4205,,25,174.0,72.0,9.0,93.0,39.6
4641,,49,156.0,57.0,25.0,112.0,40.9
2152,,69,190.0,93.0,24.0,105.0,40.5
5550,,30,161.0,63.0,15.0,90.0,40.3
2947,,73,184.0,83.0,13.0,97.0,40.3
9564,,22,194.0,91.0,23.0,99.0,41.0
8028,,67,171.0,70.0,10.0,86.0,39.8
3878,,22,167.0,64.0,16.0,89.0,40.2
5936,,26,175.0,74.0,29.0,107.0,41.1
7207,,73,188.0,85.0,28.0,105.0,41.0
5364,,40,166.0,64.0,25.0,103.0,40.5
10866,,49,174.0,77.0,26.0,100.0,40.7
7255,,23,171.0,70.0,9.0,91.0,39.6
14601,,44,177.0,78.0,26.0,105.0,41.2
8063,,59,178.0,71.0,23.0,113.0,40.5
3023,,33,153.0,53.0,26.0,111.0,40.3
10848,,29,187.0,94.0,2.0,86.0,37.7
3541,,47,158.0,57.0,2.0,79.0,38.3
3279,,76,179.0,79.0,19.0,105.0,40.5
8423,,30,169.0,64.0,18.0,97.0,39.9
6740,,22,171.0,65.0,13.0,93.0,40.3
14282,,64,166.0,69.0,15.0,98.0,40.6
8753,,33,186.0,82.0,5.0,86.0,38.9
10811,,26,185.0,82.0,28.0,109.0,41.1
2804,,69,195.0,98.0,16.0,101.0,40.1
2211,,26,178.0,79.0,12.0,101.0,40.5
12542,,24,168.0,60.0,3.0,89.0,38.8
8237,,67,147.0,55.0,19.0,102.0,40.5
10981,,66,185.0,87.0,8.0,84.0,39.7
3133,,23,184.0,81.0,15.0,102.0,40.3
7132,,43,183.0,75.0,21.0,99.0,40.9
8842,,23,189.0,89.0,8.0,82.0,39.7
7781,,70,186.0,92.0,18.0,100.0,40.5
4320,,24,170.0,66.0,3.0,88.0,38.8
6853,,21,183.0,82.0,30.0,113.0,41.0
2107,,20,175.0,74.0,24.0,108.0,40.8
5128,,42,193.0,92.0,2.0,87.0,38.0
9648,,49,188.0,93.0,25.0,105.0,40.7
11320,,22,150.0,49.0,8.0,94.0,39.6
3973,,69,169.0,67.0,29.0,111.0,40.7
10863,,33,155.0,52.0,7.0,82.0,39.2
3034,,25,182.0,81.0,8.0,91.0,39.5
10814,,37,171.0,73.0,7.0,90.0,39.2
9734,,55,162.0,63.0,25.0,103.0,40.7
4663,,61,195.0,105.0,11.0,96.0,39.7
8394,,20,179.0,79.0,28.0,107.0,40.9
3286,,39,179.0,76.0,6.0,82.0,39.4
2367,,75,173.0,79.0,5.0,87.0,38.9
9698,,53,173.0,68.0,7.0,96.0,39.3
11523,,22,151.0,52.0,3.0,79.0,38.6
440,,21,167.0,67.0,21.0,103.0,40.4
12634,,22,155.0,56.0,24.0,109.0,40.8
12054,,40,166.0,72.0,10.0,92.0,39.8
7887,,42,197.0,100.0,14.0,95.0,40.3
4692,,44,162.0,60.0,9.0,87.0,39.2
13423,,37,197.0,92.0,1.0,87.0,37.5
9315,,63,166.0,63.0,9.0,99.0,39.9
9845,,36,166.0,64.0,22.0,106.0,40.6
1224,,24,171.0,63.0,17.0,95.0,40.9
8541,,46,190.0,99.0,3.0,85.0,38.7
2592,,23,169.0,64.0,30.0,116.0,40.5
3247,,35,151.0,51.0,29.0,108.0,40.8
2812,,34,182.0,81.0,4.0,72.0,38.5
14690,,54,175.0,81.0,6.0,83.0,39.3
6857,,47,174.0,69.0,14.0,83.0,40.4
8233,,66,153.0,55.0,26.0,111.0,40.7
2691,,42,186.0,89.0,13.0,89.0,40.2
4132,,74,182.0,88.0,14.0,88.0,40.0
6745,,26,185.0,85.0,7.0,86.0,39.5
6779,,20,192.0,88.0,22.0,107.0,40.7
2249,,35,169.0,76.0,12.0,90.0,40.0
2552,,21,161.0,60.0,4.0,87.0,38.8
8674,,30,178.0,75.0,1.0,77.0,38.2
10548,,28,163.0,59.0,28.0,101.0,40.7
10067,,36,173.0,72.0,23.0,111.0,40.8
7342,,25,167.0,64.0,13.0,103.0,40.1
3649,,66,176.0,83.0,27.0,102.0,40.7
380,,24,178.0,78.0,2.0,93.0,38.2
11364,,22,193.0,99.0,19.0,99.0,40.3
5749,,27,181.0,79.0,17.0,94.0,40.3
7210,,46,153.0,51.0,30.0,115.0,40.8
14415,,23,148.0,46.0,24.0,104.0,40.8
8015,,36,168.0,66.0,9.0,93.0,39.6
1360,,22,176.0,73.0,3.0,84.0,39.1
3196,,52,154.0,56.0,25.0,103.0,40.9
2037,,50,155.0,59.0,18.0,113.0,40.3
486,,58,144.0,42.0,12.0,96.0,40.1
9935,,51,164.0,63.0,10.0,88.0,39.6
12016,,64,163.0,67.0,27.0,115.0,40.7
783,,60,181.0,92.0,3.0,88.0,38.8
8126,,39,135.0,43.0,12.0,91.0,39.9
7034,,44,166.0,66.0,18.0,91.0,40.4
10100,,29,157.0,57.0,28.0,101.0,40.8
14797,,40,148.0,53.0,9.0,87.0,39.6
3238,,44,170.0,79.0,7.0,82.0,39.4
6369,,65,188.0,90.0,18.0,103.0,40.3
9755,,27,191.0,85.0,1.0,76.0,37.8
11353,,37,171.0,78.0,14.0,92.0,40.3
10252,,22,157.0,53.0,19.0,100.0,40.5
14961,,62,159.0,61.0,5.0,83.0,39.0
8355,,28,189.0,87.0,10.0,85.0,39.9
6590,,74,168.0,66.0,4.0,79.0,38.9
8198,,68,159.0,59.0,5.0,87.0,39.4
13310,,44,181.0,75.0,22.0,95.0,40.4
1915,,36,185.0,79.0,6.0,89.0,39.1
8543,,25,187.0,79.0,4.0,85.0,38.9
9718,,72,185.0,90.0,4.0,85.0,38.9
7582,,76,182.0,91.0,6.0,90.0,39.5
10630,,58,173.0,77.0,26.0,103.0,40.6
12005,,40,162.0,64.0,6.0,88.0,39.0
3464,,21,150.0,51.0,21.0,97.0,40.2
2138,,21,177.0,77.0,24.0,104.0,40.6
13527,,72,179.0,81.0,21.0,97.0,40.6
11984,,52,155.0,54.0,24.0,101.0,40.6
742,,74,160.0,66.0,29.0,110.0,40.8
8568,,69,188.0,89.0,6.0,88.0,39.4
11529,,22,172.0,75.0,14.0,98.0,39.9
9774,,34,178.0,80.0,26.0,107.0,40.7
6759,,50,148.0,55.0,24.0,109.0,40.8
14068,,22,185.0,80.0,28.0,99.0,41.2
13861,,38,188.0,89.0,15.0,101.0,40.1
4480,,35,151.0,57.0,21.0,99.0,40.4
3442,,27,198.0,97.0,23.0,100.0,40.7
11860,,72,175.0,81.0,19.0,96.0,40.6
4521,,79,153.0,59.0,16.0,94.0,40.5
2847,,24,167.0,62.0,17.0,88.0,40.3
14065,,69,161.0,59.0,24.0,105.0,40.8
12908,,56,165.0,66.0,19.0,108.0,40.4
7018,,27,178.0,71.0,29.0,114.0,40.8
9178,,32,163.0,65.0,6.0,80.0,39.5
14603,,28,165.0,61.0,30.0,110.0,40.9
6865,,57,186.0,89.0,9.0,83.0,39.6
6698,,54,169.0,66.0,13.0,96.0,40.1
14221,,29,184.0,86.0,3.0,78.0,38.7
13483,,65,164.0,60.0,28.0,108.0,40.8
6355,,58,195.0,93.0,18.0,89.0,40.3
1834,,58,149.0,54.0,24.0,107.0,40.4
9684,,62,165.0,66.0,28.0,107.0,40.7
8897,,55,174.0,70.0,11.0,83.0,40.0
12583,,64,201.0,102.0,7.0,83.0,39.2
14863,,36,189.0,87.0,20.0,98.0,40.3
5703,,35,160.0,63.0,9.0,90.0,39.6
4801,,58,194.0,95.0,23.0,106.0,40.5
9303,,21,188.0,89.0,4.0,80.0,38.6
10777,,22,170.0,68.0,26.0,109.0,40.7
13421,,28,153.0,49.0,23.0,108.0,40.5
9436,,73,182.0,82.0,27.0,107.0,41.3
3003,,73,185.0,88.0,8.0,90.0,39.5
23,,20,165.0,59.0,29.0,100.0,41.0
12004,,24,185.0,88.0,11.0,90.0,39.9
3524,,64,199.0,104.0,6.0,88.0,39.6
10956,,37,159.0,61.0,10.0,90.0,40.1
12160,,26,179.0,71.0,26.0,110.0,40.9
9629,,55,176.0,76.0,19.0,102.0,40.4
1309,,52,184.0,85.0,22.0,101.0,40.4
14417,,43,186.0,93.0,20.0,107.0,40.3
8395,,25,162.0,69.0,28.0,101.0,41.2
3475,,33,171.0,70.0,10.0,92.0,39.8
789,,32,168.0,73.0,30.0,111.0,40.7
11884,,59,176.0,81.0,6.0,85.0,39.5
11906,,29,162.0,66.0,7.0,94.0,39.5
7015,,52,177.0,73.0,27.0,111.0,41.1
3284,,32,163.0,58.0,17.0,100.0,40.4
6463,,39,173.0,72.0,25.0,104.0,40.4
2514,,22,187.0,84.0,26.0,99.0,40.6
6145,,38,169.0,74.0,12.0,91.0,40.3
4385,,75,169.0,66.0,29.0,102.0,40.8
10957,,45,192.0,97.0,21.0,103.0,40.7
4905,,41,172.0,61.0,28.0,102.0,40.9
8732,,22,173.0,70.0,15.0,96.0,40.2
13028,,59,152.0,58.0,21.0,101.0,41.1
14325,,50,184.0,84.0,14.0,96.0,40.4
5446,,74,181.0,86.0,22.0,101.0,40.8
9419,,27,153.0,55.0,15.0,93.0,39.9
3688,,29,197.0,92.0,22.0,97.0,40.8
1395,,46,187.0,89.0,13.0,101.0,40.3
14739,,27,182.0,79.0,3.0,89.0,38.9
10871,,21,189.0,88.0,15.0,99.0,40.2
5006,,22,189.0,80.0,5.0,86.0,39.3
5357,,24,162.0,61.0,23.0,98.0,40.9
14919,,67,159.0,58.0,6.0,94.0,39.5
7864,,71,193.0,98.0,17.0,94.0,40.3
5257,,35,177.0,71.0,1.0,87.0,37.7
5632,,76,192.0,100.0,20.0,96.0,40.3
6805,,44,183.0,86.0,26.0,103.0,40.8
9581,,47,171.0,70.0,8.0,93.0,39.6
13832,,77,193.0,97.0,13.0,87.0,39.9
5434,,26,174.0,80.0,11.0,83.0,39.7
7416,,48,155.0,59.0,13.0,91.0,40.1
10333,,42,178.0,75.0,30.0,110.0,40.8
8128,,46,162.0,59.0,20.0,99.0,40.4
13231,,21,167.0,67.0,18.0,100.0,40.2
5883,,45,191.0,92.0,23.0,107.0,40.5
9487,,60,156.0,59.0,23.0,106.0,40.7
3301,,47,174.0,71.0,16.0,100.0,40.5
12810,,77,174.0,78.0,8.0,88.0,39.8
10284,,72,146.0,49.0,22.0,103.0,40.5
10795,,34,167.0,71.0,8.0,85.0,39.5
14571,,21,184.0,89.0,22.0,104.0,40.6
712,,56,196.0,94.0,5.0,86.0,39.0
4279,,23,169.0,60.0,21.0,99.0,40.5
14436,,75,156.0,61.0,29.0,102.0,41.2
8763,,25,178.0,71.0,5.0,94.0,39.2
11316,,73,184.0,83.0,25.0,121.0,40.6
10424,,30,209.0,117.0,20.0,91.0,40.7
1822,,30,181.0,79.0,10.0,95.0,40.1
9411,,48,183.0,81.0,14.0,99.0,40.2
6245,,26,185.0,90.0,25.0,110.0,41.1
7525,,55,169.0,67.0,21.0,102.0,40.6
14046,,23,170.0,74.0,16.0,104.0,40.1
13676,,51,190.0,96.0,5.0,77.0,39.0
8420,,44,167.0,67.0,21.0,97.0,40.3
1977,,22,150.0,52.0,22.0,102.0,40.7
11902,,40,188.0,87.0,17.0,102.0,40.4
3264,,57,154.0,59.0,1.0,90.0,37.9
11184,,51,175.0,75.0,25.0,105.0,40.8
4834,,20,168.0,67.0,5.0,82.0,39.4
5061,,76,210.0,114.0,7.0,94.0,39.3
252,,63,176.0,79.0,29.0,111.0,40.5
14348,,29,181.0,82.0,7.0,90.0,39.5
2098,,31,213.0,108.0,29.0,111.0,41.1
6244,,70,170.0,66.0,15.0,100.0,40.3
13485,,65,158.0,58.0,22.0,92.0,40.8
3671,,39,162.0,63.0,13.0,89.0,40.2
10798,,70,160.0,64.0,6.0,89.0,39.4
10632,,20,175.0,71.0,16.0,96.0,40.4
7613,,28,178.0,77.0,22.0,99.0,40.4
13799,,68,194.0,99.0,4.0,80.0,38.6
4416,,38,178.0,77.0,14.0,82.0,40.5
14139,,54,177.0,83.0,15.0,98.0,40.4
10113,,51,153.0,58.0,15.0,97.0,40.5
5857,,31,172.0,68.0,26.0,94.0,40.9
8645,,53,172.0,70.0,25.0,102.0,40.6
6415,,20,165.0,58.0,1.0,83.0,37.8
6914,,40,154.0,57.0,23.0,103.0,40.5
11872,,45,164.0,61.0,5.0,84.0,39.1
2934,,38,163.0,63.0,19.0,105.0,40.5
6017,,23,171.0,71.0,3.0,75.0,38.8
8229,,56,180.0,85.0,19.0,107.0,40.5
9294,,32,196.0,96.0,27.0,105.0,40.7
8360,,35,178.0,69.0,15.0,89.0,40.2
6562,,34,190.0,88.0,12.0,97.0,40.2
14903,,55,173.0,74.0,24.0,105.0,40.6
12134,,68,189.0,95.0,16.0,103.0,40.3
8344,,67,169.0,72.0,18.0,103.0,40.7
13277,,49,187.0,91.0,25.0,99.0,40.8
12943,,43,164.0,63.0,2.0,83.0,38.2
7073,,26,173.0,68.0,27.0,107.0,41.0
56,,68,155.0,58.0,15.0,100.0,40.3
3412,,23,172.0,69.0,24.0,103.0,40.8
5584,,22,177.0,75.0,9.0,98.0,39.7
2855,,37,156.0,58.0,8.0,92.0,39.8
6209,,37,213.0,110.0,29.0,112.0,40.9
2986,,33,182.0,78.0,5.0,83.0,39.3
9553,,54,181.0,78.0,29.0,108.0,40.9
5999,,45,193.0,96.0,20.0,102.0,40.5
12438,,43,178.0,81.0,13.0,93.0,40.0
12803,,24,145.0,48.0,2.0,79.0,37.9
6189,,71,163.0,66.0,17.0,96.0,40.0
9943,,23,189.0,91.0,24.0,101.0,40.6
8348,,52,203.0,104.0,7.0,91.0,39.4
11786,,27,134.0,38.0,22.0,103.0,40.7
4722,,41,155.0,56.0,20.0,96.0,40.4
8292,,71,182.0,91.0,9.0,92.0,39.7
7425,,42,176.0,78.0,4.0,88.0,39.1
4472,,78,179.0,80.0,21.0,100.0,40.5
8781,,57,182.0,84.0,11.0,98.0,39.9
11049,,48,181.0,85.0,22.0,103.0,41.0
2188,,73,153.0,58.0,5.0,78.0,38.9
6461,,24,176.0,70.0,21.0,97.0,40.3
4049,,41,184.0,82.0,19.0,104.0,40.4
13574,,22,173.0,69.0,27.0,114.0,40.8
13262,,31,198.0,101.0,3.0,77.0,39.0
13514,,22,173.0,64.0,15.0,94.0,40.5
7391,,35,164.0,65.0,24.0,106.0,40.8
3544,,47,163.0,62.0,25.0,99.0,40.3
519,,49,181.0,81.0,16.0,97.0,40.2
7689,,52,176.0,77.0,26.0,112.0,40.8
4508,,34,159.0,57.0,5.0,89.0,39.2
11929,,43,190.0,97.0,27.0,105.0,41.0
6641,,53,160.0,60.0,16.0,97.0,40.3
5263,,39,152.0,53.0,6.0,85.0,39.4
8139,,50,200.0,100.0,20.0,94.0,40.8
6916,,33,160.0,56.0,28.0,108.0,40.6
227,,34,161.0,56.0,18.0,102.0,40.6
8741,,32,194.0,94.0,24.0,98.0,40.8
11723,,21,154.0,53.0,26.0,103.0,40.9
8147,,54,175.0,74.0,14.0,96.0,39.6
7621,,72,145.0,49.0,25.0,109.0,40.6
8127,,74,195.0,97.0,8.0,94.0,39.5
14009,,41,177.0,71.0,27.0,111.0,40.7
13995,,50,195.0,89.0,3.0,84.0,38.5
10125,,53,199.0,95.0,13.0,93.0,40.1
1699,,69,177.0,76.0,15.0,102.0,40.3
14911,,41,174.0,79.0,18.0,102.0,39.9
13012,,77,181.0,91.0,22.0,110.0,40.7
1877,,28,169.0,75.0,15.0,100.0,40.6
513,,43,185.0,83.0,28.0,108.0,40.9
8046,,36,160.0,62.0,8.0,82.0,39.6
9246,,40,179.0,79.0,10.0,91.0,39.8
11089,,26,189.0,93.0,24.0,104.0,40.9
9612,,59,177.0,87.0,26.0,114.0,40.8
6886,,32,173.0,66.0,11.0,87.0,39.9
6119,,40,154.0,56.0,20.0,103.0,40.2
10513,,61,196.0,97.0,16.0,97.0,40.5
13576,,44,191.0,89.0,28.0,99.0,40.7
7899,,72,186.0,94.0,9.0,88.0,39.9
10310,,25,177.0,75.0,24.0,103.0,40.5
13989,,60,170.0,76.0,10.0,81.0,39.2
2916,,33,142.0,45.0,12.0,97.0,40.0
14051,,46,196.0,101.0,16.0,95.0,40.3
480,,30,195.0,92.0,30.0,101.0,41.0
10910,,43,151.0,52.0,18.0,103.0,40.6
9603,,30,164.0,61.0,5.0,79.0,38.8
2577,,75,169.0,69.0,27.0,100.0,40.4
5804,,26,159.0,59.0,21.0,108.0,40.4
13593,,66,175.0,72.0,22.0,101.0,40.5
8364,,63,167.0,64.0,22.0,105.0,40.7
5858,,49,177.0,85.0,15.0,99.0,40.2
14125,,21,177.0,72.0,14.0,90.0,40.1
5272,,58,191.0,97.0,16.0,80.0,40.3
9932,,27,166.0,62.0,15.0,88.0,39.9
8651,,35,171.0,81.0,18.0,96.0,40.4
1596,,41,169.0,65.0,22.0,100.0,40.8
13304,,24,148.0,48.0,8.0,90.0,39.2
3896,,23,154.0,54.0,28.0,105.0,41.0
10558,,61,148.0,50.0,17.0,97.0,40.0
1349,,22,169.0,62.0,28.0,107.0,40.5
9072,,46,169.0,73.0,23.0,94.0,40.7
10092,,30,183.0,88.0,23.0,104.0,40.7
